5,8,E,EXR,21.2,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,2M67G1D--,21.5,-42.8,1.3,-62.9,11
5,9,E,EXR,21.2,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,256KG1D--,11.3,-42.8,-5.9,-59.9,14
5,10,E,EXR,21.2,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,500KG1D--,14.2,-42.8,-2.9,-59.9,14
5,11,E,EXR,21.2,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,1M00G1D--,17.2,-42.8,0.1,-59.9,14
5,12,E,EXR,21.2,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,2M00G1D--,20.3,-42.8,3.1,-59.9,14
5,13,E,EXR,21.2,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,4M00G1D--,21.5,-44.5,6.1,-59.9,14
5,14,E,EXR,21.2,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,8M00G1D--,21.5,-47.5,9.1,-59.9,14
6,1,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,21K3G1D--,6.2,-37.1,-27.7,-71,9
6,2,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,42K7G1D--,9.2,-37.1,-24.7,-71,9
6,3,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,85K3G1D--,12.2,-37.1,-21.7,-71,9
6,4,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,171KG1D--,15.2,-37.1,-18.7,-71,9
6,5,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,341KG1D--,18.2,-37.1,-15.7,-71,9
6,6,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,667KG1D--,21.1,-37.1,-12.8,-71,9
6,7,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,1M33G1D--,21.5,-39.7,-9.8,-71,9
6,8,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,2M67G1D--,21.5,-42.8,-6.7,-71,9
6,9,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,256KG1D--,11.3,-42.8,-13.9,-68,12
6,10,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,500KG1D--,14.2,-42.8,-11,-68,12
6,11,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,1M00G1D--,17.2,-42.8,-8,-68,12
6,12,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,2M00G1D--,20.3,-42.8,-5,-68,12
6,13,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,4M00G1D--,21.5,-44.5,-2,-68,12
6,14,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,8M00G1D--,21.5,-47.5,1,-68,12
6,15,E,EXR,21.2,NaN,X6,T,56,175,NaN,0.29,NaN,7500,16M0G1D--,21.5,-50.5,4,-68,12
7,1,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,21K3G1D--,6.2,-37.1,-13,-56.3,11
7,2,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,42K7G1D--,9.2,-37.1,-10,-56.3,11
7,3,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,85K3G1D--,12.2,-37.1,-7,-56.3,11
7,4,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,171KG1D--,15.2,-37.1,-4,-56.3,11
7,5,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,341KG1D--,18.2,-37.1,-1,-56.3,11
7,6,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,667KG1D--,21.1,-37.1,1.9,-56.3,11
7,7,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,1M33G1D--,21.5,-39.7,4.9,-56.3,11
7,8,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,2M67G1D--,21.5,-42.8,7.9,-56.3,11
7,9,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,256KG1D--,11.3,-42.8,0.7,-53.3,14
7,10,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,500KG1D--,14.2,-42.8,3.7,-53.3,14
7,11,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,1M00G1D--,17.2,-42.8,6.7,-53.3,14
7,12,E,EXR,21.2,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,2M00G1D--,20.3,-42.8,9.7,-53.3,14
8,1,E,EXS,33.3,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,21K3G1D--,-5.9,-49.2,-13.1,-56.4,11
8,2,E,EXS,33.3,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,42K7G1D--,-2.9,-49.2,-10.1,-56.4,11
8,3,E,EXS,33.3,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,85K3G1D--,0.1,-49.2,-7.1,-56.4,11
